   5.4005056e-01  -5.7809831e-02
   1.3598507e+00   5.7075549e-03
  -1.2286202e+00   7.0538258e-01
   7.4528629e-01   5.7689114e-03
   4.0160484e-01   6.7220471e-02
  -6.2705470e-01   5.7695064e-01
  -7.4227673e-02   2.4138006e-01
   4.1669474e-01   1.0755403e+00
   2.4631769e+00  -1.1910251e+00
   1.9515458e+00  -1.2598756e+00
  -6.5374346e-01  -1.2328353e-02
   2.1194541e+00  -1.0343297e+00
   6.5878592e-01  -2.3644498e-01
   1.6012060e-01   5.1080471e-02
   6.5204310e-01  -1.5237180e-01
   7.0368083e-02   3.5385555e-01
   1.2148422e-01   2.7703127e-01
   1.1421675e+00   3.1510981e-02
   1.0911517e+00   4.4003278e-01
   1.0963112e+00   2.2759986e-01
   6.2469208e-01  -5.4579809e-01
  -5.6368178e-01  -4.9662793e-01
   6.5362155e-01   2.7185362e-01
   1.2310513e+00  -9.8261522e-01
   5.0920357e-01   9.3591286e-03
   8.5439732e-01  -1.3194717e-01
   6.5972252e-01   7.7202096e-01
   8.0871085e-03   1.4572518e-01
   3.8586064e-01  -1.6204612e-01
  -2.9792136e-01   3.7612628e-01
   7.6187073e-01  -1.7506146e-02
  -5.2547083e-01   3.9860877e-01
  -4.7601303e-01   1.2276538e-01
  -3.1197193e-01  -1.7154919e-01
  -1.6621288e+00   9.1829744e-01
   1.1097116e+00  -7.5028235e-01
   4.0566856e-01  -3.6847197e-01
  -2.7745859e-01   7.8376918e-01
   1.0666529e+00  -3.8381937e-01
  -8.8245803e-01   4.5271965e-01
   1.3533620e-01   4.6541096e-01
   4.7295483e-02   4.3478975e-02
   4.0188407e-01   4.1457107e-01
   3.9786915e-01  -1.0503055e-01
  -3.4699809e-01   6.8912180e-01
   1.8099389e-01   3.4573558e-01
   9.5721352e-02   5.8341151e-02
   5.9699695e-01  -3.7709760e-01
   8.9144192e-01  -5.5477874e-01
   9.0156603e-01  -2.6548217e-01
  -3.4622201e-01   1.3871469e-01
   2.4892619e-01  -7.3293641e-02
  -5.6787504e-01   7.6085819e-01
  -5.0423970e-01   2.5121987e-01
   1.9566810e-01   5.3524320e-01
   1.1693205e+00  -4.6505565e-01
  -2.8677946e-01   6.5128454e-01
   4.3488058e-01  -1.8608824e-01
   5.7327897e-02   2.2045041e-01
   9.0667807e-01   2.0304492e-01
  -4.8878474e-01   2.0133927e-01
   2.2059115e-01  -7.3889218e-02
   5.4944877e-01   7.2852978e-01
   8.9608702e-01   1.9953063e-01
   1.1766454e+00  -4.3003358e-01
   2.5434762e-01   3.2566148e-01
  -7.4336454e-01   3.1724102e-01
  -2.6947290e-01   5.4368425e-01
  -4.7140324e-01   8.8858657e-01
   1.6865597e+00  -1.0658020e+00
  -1.8934082e-01   6.3608604e-01
   6.7312530e-01   4.7535742e-01
   7.8303849e-02   1.6363451e-01
   7.6200658e-01   5.5132989e-01
  -2.8373313e-01   3.4031413e-01
  -6.8687277e-01  -3.6468936e-02
  -6.9958952e-01  -3.9430362e-01
   5.0876094e-01  -1.4219457e-01
   8.7818101e-02   4.1260371e-01
   7.6004887e-02   2.6684133e-01
   1.0976506e+00  -7.9801155e-02
   3.8441415e-01  -1.8795371e-01
   3.2510670e-01   1.0768238e-01
   1.2041491e+00  -8.9784581e-01
  -3.0878894e-01   2.6124649e-03
   6.4058397e-01  -3.7565929e-01
   7.2815613e-01   9.8993423e-02
   4.5861011e-02   1.5243342e-01
   3.3640174e-01  -3.8926242e-01
  -5.3734444e-01   3.7289285e-01
  -5.2602909e-01   1.1072354e-01
   2.6632859e-01  -1.7764805e-01
   6.5679356e-01   2.5633929e-01
   1.8352082e+00  -4.7020082e-01
  -2.2177869e-01   4.0920380e-01
   3.1847854e-01   3.9072223e-01
   1.4782594e-01   1.8790885e-01
  -1.0225510e+00   7.6730970e-01
  -7.7626572e-02   4.6305162e-01
